PROPERTY_TYPE,CITY,STATE_OR_PROVINCE,ZIP_OR_POSTAL_CODE,PRICE,BEDS,BATHS,SQUARE_FEET,LOT_SIZE,YEAR_BUILT,DAYS_ON_MARKET,LATITUDE,LONGITUDE,MEDIAN_INCOME,GROWTH,POP_SIZE,POP_AGE,BLACK_POP,IMMIGRANTS,POP_GROWTH
1,Poughkeepsie Twp,9,12601,425000.0,3.0,2.0,1824.0,16117.0,1961.0,11.0,41.6160831,-73.9123985,16972.0,16882.0,42737.0,35.3,0.268034724,1049.0,0.0
1,Port Ewen,9,12466,795000.0,3.0,2.0,1440.0,43560.0,1903.0,11.0,41.9094458,-73.9683102,896.0,758.0,2077.0,48.3,0.004814636,0.0,0.0
1,Poughkeepsie,9,12603,299900.0,3.0,1.0,1400.0,20473.0,1943.0,11.0,41.6943277,-73.8832218,16534.0,16162.0,41610.0,44.8,0.110310022,2247.0,0.0
1,Hudson,9,12534,299900.0,3.0,1.0,1062.0,6534.0,1950.0,11.0,42.2531254,-73.7707914,7568.0,7379.0,18194.0,45.2,0.105144553,983.0,0.0
1,Great Barrington,10,01236,399000.0,4.0,1.5,2382.0,8276.0,1900.0,11.0,42.2541667,-73.367623,704.0,133.0,1632.0,57.7,0.008578431,174.0,0.0
1,Saugerties,9,12477,799000.0,3.0,4.0,2392.0,8276.0,2016.0,12.0,42.0720189,-73.9480369,7790.0,7775.0,18196.0,48.1,0.013574412,122.0,0.0
4,Sherman,11,06784,539000.0,0.0,0.0,2696.0,163350.0,1973.0,12.0,41.6303248,-73.5093704,1566.0,-5061.0,3545.0,58.2,0.005641749,53.0,0.0
1,Ellenville,9,12428,495000.0,3.0,2.0,2310.0,1271081.0,2002.0,12.0,41.790476,-74.4621109,2594.0,2470.0,6866.0,40.3,0.062044859,93.0,0.0
1,Lagrangeville,9,12540,247000.0,5.0,2.5,1712.0,24829.0,1968.0,13.0,41.6558938,-73.7470732,3009.0,2535.0,9107.0,38.1,0.043812452,191.0,0.0
1,Livingston,9,12534,485000.0,3.0,2.0,1652.0,87120.0,1992.0,13.0,42.166592,-73.7741467,7568.0,7379.0,18194.0,45.2,0.105144553,983.0,0.0
1,Wurtsboro,9,12790,209500.0,3.0,1.0,888.0,3920.0,1972.0,13.0,41.58276,-74.47637,1766.0,-829.0,4542.0,46,0.009247028,170.0,0.0
1,Staatsburg,9,12580,325000.0,3.0,1.0,1037.0,26136.0,1973.0,13.0,41.8406622,-73.9292082,1655.0,1397.0,4389.0,47.3,0.028024607,116.0,0.0
1,Poughkeepsie City,9,12601,179000.0,3.0,1.0,1962.0,4356.0,1920.0,13.0,41.7149291,-73.9167963,16972.0,16882.0,42737.0,35.3,0.268034724,1049.0,0.0
4,Highland,9,12528,300000.0,5.0,2.0,1712.0,10890.0,1934.0,13.0,41.7189447,-73.9673689,5425.0,4370.0,13675.0,45.1,0.047166362,348.0,0.0
2,Beekman,9,12570,329900.0,2.0,3.0,2460.0,0.0,1992.0,13.0,41.6163451,-73.697927,2291.0,-96.0,6792.0,41.7,0.068462898,241.0,0.0
1,Wallkill,9,12589,374999.0,4.0,2.5,1556.0,65340.0,1978.0,14.0,41.6237347,-74.1134206,5431.0,4661.0,19255.0,38.9,0.082835627,295.0,0.0
1,Poughkeepsie Twp,9,12601,199925.0,3.0,1.0,1324.0,16117.0,1956.0,14.0,41.7264138,-73.9066113,16972.0,16882.0,42737.0,35.3,0.268034724,1049.0,0.0
1,New Milford,11,06776,399900.0,3.0,2.0,1140.0,13939.0,1969.0,14.0,41.5963463,-73.4122428,10297.0,3481.0,27043.0,42.7,0.026106571,826.0,0.0
1,Hyde Park,9,12538,325000.0,3.0,1.0,2074.0,26136.0,1973.0,14.0,41.84093,-73.92957,5347.0,4762.0,14311.0,40.4,0.076863951,406.0,0.0
1,Wurtsboro,9,12790,129900.0,1.0,1.0,564.0,7841.0,1953.0,14.0,41.5904208,-74.5023018,1766.0,-829.0,4542.0,46,0.009247028,170.0,0.0
1,V. Rhinebeck,9,12572,499900.0,3.0,2.5,2198.0,5663.0,1950.0,14.0,41.9319921,-73.906795,3904.0,3069.0,8762.0,55.6,0.020657384,155.0,0.0
1,Hopewell Junction,9,12533,525000.0,3.0,3.0,2689.0,60113.0,2009.0,14.0,41.6348956,-73.6907541,8556.0,4970.0,26101.0,41.9,0.043638175,1391.0,0.0
1,Poughkeepsie,9,12603,505000.0,4.0,2.5,2023.0,175547.0,1994.0,15.0,41.644401,-73.8182425,16534.0,16162.0,41610.0,44.8,0.110310022,2247.0,0.0
1,Catskill,9,12414,499999.0,4.0,2.5,2496.0,0.0,2003.0,15.0,42.283942,-73.907855,4363.0,3411.0,10211.0,46.7,0.062775438,162.0,0.0
1,Poughkeepsie City,9,12603,292000.0,3.0,1.5,2274.0,6534.0,1928.0,15.0,41.6852575,-73.9141198,16534.0,16162.0,41610.0,44.8,0.110310022,2247.0,0.0
1,Woodstock,9,12498,629000.0,3.0,1.5,3324.0,362854.0,1989.0,15.0,42.0749737,-74.0734772,2405.0,-2863.0,4657.0,60.5,0.017607902,115.0,0.0
1,Poughkeepsie,9,12601,439000.0,5.0,3.0,2188.0,13068.0,1962.0,15.0,41.6383638,-73.9297593,16972.0,16882.0,42737.0,35.3,0.268034724,1049.0,0.0
1,Sharon,11,06069,599900.0,3.0,2.5,2892.0,36154.0,1970.0,15.0,41.874221,-73.4599375,1171.0,-1650.0,2443.0,51.8,0.002455997,44.0,0.0
1,Salisbury,11,06039,1185000.0,4.0,3.5,3122.0,184258.0,1999.0,16.0,41.9486244,-73.4230165,729.0,-243.0,1837.0,48.9,0.005988024,40.0,0.0
1,Poughkeepsie Twp,9,12603,322759.0,5.0,2.0,1856.0,16988.0,1940.0,16.0,41.72331,-73.92071,16534.0,16162.0,41610.0,44.8,0.110310022,2247.0,0.0
1,Hopewell Junction,9,12533,785000.0,4.0,3.5,5250.0,43560.0,2002.0,16.0,41.608682,-73.7639199,8556.0,4970.0,26101.0,41.9,0.043638175,1391.0,0.0
1,Pleasant Valley,9,12569,179999.0,1.0,1.0,702.0,6098.0,1995.0,16.0,41.7279632,-73.8379319,4002.0,3957.0,10174.0,41.2,0.009927266,83.0,0.0
1,Hunter,9,12442,399000.0,3.0,1.5,960.0,12197.0,1980.0,16.0,42.213756,-74.223342,390.0,-27.0,686.0,59,0,0.0,0.0
1,Kingston,9,12401,829900.0,5.0,4.0,2816.0,36154.0,1968.0,16.0,41.8865237,-74.0203956,14536.0,14410.0,35225.0,40,0.114520937,723.0,0.0
1,Marlboro,9,12542,395000.0,4.0,2.0,2177.0,40502.0,1954.0,16.0,41.6116412,-73.9720064,2407.0,1443.0,5825.0,46.8,0.031587983,45.0,0.0
1,Kingston,9,12401,179900.0,4.0,1.0,1403.0,13068.0,1900.0,16.0,41.9203872,-74.0217265,14536.0,14410.0,35225.0,40,0.114520937,723.0,0.0
1,Kingston,9,12401,329000.0,3.0,1.0,1643.0,7405.0,1945.0,16.0,41.9333381,-73.9899127,14536.0,14410.0,35225.0,40,0.114520937,723.0,0.0
1,Catskill,9,12414,275000.0,4.0,1.0,836.0,17424.0,1920.0,17.0,42.168214,-73.959103,4363.0,3411.0,10211.0,46.7,0.062775438,162.0,0.0
1,Poughkeepsie,9,12603,399000.0,3.0,1.5,1682.0,18731.0,1984.0,17.0,41.6421181,-73.880934,16534.0,16162.0,41610.0,44.8,0.110310022,2247.0,0.0
1,Staatsburg,9,12580,925000.0,4.0,2.5,3414.0,122839.0,2003.0,17.0,41.8627419,-73.911323,1655.0,1397.0,4389.0,47.3,0.028024607,116.0,0.0
1,Woodstock,9,12498,745000.0,4.0,3.5,2847.0,235224.0,2005.0,17.0,42.0027566,-74.1171828,2405.0,-2863.0,4657.0,60.5,0.017607902,115.0,0.0
1,New Milford,11,06755,360000.0,2.0,1.5,1638.0,67953.0,1991.0,17.0,41.6435021,-73.4872789,337.0,-2855.0,1009.0,42,0,0.0,0.0
1,Rock Hill,9,12775,274500.0,2.0,2.0,1300.0,7501.0,1986.0,17.0,41.608314,-74.5694185,862.0,770.0,2061.0,52.7,0.132945172,24.0,0.0
1,Saugerties,9,12477,105000.0,3.0,1.0,2460.0,43560.0,1947.0,17.0,42.05336,-73.980613,7790.0,7775.0,18196.0,48.1,0.013574412,122.0,0.0
2,Red Hook,9,12571,800000.0,3.0,2.5,2572.0,0.0,2021.0,17.0,41.9837157,-73.8845095,3616.0,3555.0,9167.0,46,0.037962256,170.0,0.0
1,Millerton,9,12546,650000.0,4.0,2.0,1792.0,2599225.0,1920.0,17.0,41.953955,-73.547468,1215.0,338.0,2766.0,50.1,0.090744758,72.0,0.0
1,Rhinebeck,9,12572,699000.0,3.0,2.0,1942.0,13068.0,1947.0,17.0,41.9310111,-73.9110206,3904.0,3069.0,8762.0,55.6,0.020657384,155.0,0.0
1,Bethlehem,11,06751,279900.0,4.0,1.0,1389.0,82764.0,1953.0,17.0,41.6471798,-73.2039852,1340.0,350.0,3408.0,50.3,0.008802817,75.0,0.0
2,Hudson,9,12534,795000.0,4.0,3.0,3400.0,6098.0,1900.0,17.0,42.251782,-73.785746,7568.0,7379.0,18194.0,45.2,0.105144553,983.0,0.0
1,Kingston,9,12401,564000.0,4.0,2.0,2679.0,12502.0,1950.0,17.0,41.9281552,-74.0346598,14536.0,14410.0,35225.0,40,0.114520937,723.0,0.0
1,Hopewell Junction,9,12533,589000.0,4.0,2.5,2688.0,47480.0,1991.0,17.0,41.6058295,-73.7537844,8556.0,4970.0,26101.0,41.9,0.043638175,1391.0,0.0
1,Poughkeepsie,9,12603,279000.0,2.0,2.0,1456.0,0.0,2001.0,18.0,41.7288394,-73.888881,16534.0,16162.0,41610.0,44.8,0.110310022,2247.0,0.0
1,Forestport,9,13338,29900.0,2.0,1.0,864.0,21780.0,1900.0,1.0,43.4354342,-75.1988811,634.0,504.0,1305.0,52.5,0.006130268,0.0,0.0
1,Amboy,9,13493,119000.0,3.0,1.0,1120.0,270072.0,1998.0,1.0,43.4003287,-75.9650792,806.0,463.0,2278.0,37,0,6.0,0.0
1,Cicero,9,13029,110000.0,2.0,1.0,868.0,74052.0,1981.0,1.0,43.219192,-76.092782,2965.0,670.0,7853.0,42.6,0,23.0,0.0
1,Constantia,9,13028,199900.0,2.0,1.0,1200.0,56628.0,1977.0,1.0,43.2723739,-75.9556452,304.0,-4807.0,743.0,47.6,0,0.0,0.0
1,Cicero,9,13039,129900.0,3.0,1.5,1824.0,27504.0,1928.0,1.0,43.2013299,-76.0468947,6640.0,5263.0,17233.0,42.8,0.011837753,365.0,0.0
1,Cicero,9,13039,364900.0,3.0,2.0,1540.0,10021.0,2021.0,1.0,43.1849308,-76.0744418,6640.0,5263.0,17233.0,42.8,0.011837753,365.0,0.0
1,Newport,9,13416,219000.0,4.0,1.5,1764.0,78408.0,1930.0,1.0,43.1874507,-75.0245834,884.0,-427.0,2299.0,41.3,0.003914746,0.0,0.0
1,Old Forge,9,13420,479000.0,2.0,2.5,1133.0,871.0,1929.0,2.0,43.7261464,-74.9241312,498.0,485.0,1083.0,56.5,0.027700831,0.0,0.0
1,Town Of Webb,9,13420,375000.0,5.0,2.0,1134.0,82764.0,1909.0,2.0,43.7521263,-74.8229087,498.0,485.0,1083.0,56.5,0.027700831,0.0,0.0
1,Thendara,9,13472,339000.0,3.0,2.0,1044.0,257004.0,1970.0,2.0,43.6830651,-75.0563462,78.0,-45.0,169.0,71,0,0.0,0.0
1,Rome-outside,9,13440,139900.0,3.0,1.0,912.0,7841.0,1955.0,2.0,43.2545644,-75.4473804,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Camden,9,13316,59900.0,3.0,2.0,1982.0,28750.0,1905.0,4.0,43.3404765,-75.7519802,2746.0,2672.0,6075.0,51,0.002798354,7.0,0.0
2,Webb,9,13420,479000.0,2.0,2.5,1133.0,871.0,1929.0,6.0,43.7260536,-74.9241741,498.0,485.0,1083.0,56.5,0.027700831,0.0,0.0
1,Lowville,9,13367,149900.0,2.0,1.0,1514.0,5984.0,1920.0,6.0,43.7927981,-75.4821025,3534.0,-13442.0,8889.0,40.5,0.03757453,33.0,0.0
1,Rome-inside,9,13440,174900.0,3.0,1.5,1604.0,4792.0,1935.0,7.0,43.2221628,-75.458756,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Adams,9,13605,179900.0,4.0,2.0,2268.0,18424.0,1910.0,8.0,43.8116867,-76.0241178,1950.0,1920.0,5161.0,36.4,0.01085061,12.0,0.0
1,Trenton,9,13354,214900.0,3.0,1.0,1404.0,43560.0,1959.0,8.0,43.238005,-75.272459,1205.0,621.0,3412.0,42.3,0.001758499,0.0,0.0
1,Constantia,9,13042,37500.0,3.0,1.0,1818.0,29610.0,1942.0,8.0,43.247711,-76.0096553,793.0,107.0,1817.0,52.8,0,1.0,0.0
1,Adams,9,13606,115000.0,4.0,2.0,1620.0,74052.0,2002.0,8.0,43.851417,-76.057655,1116.0,29.0,2618.0,53,0.001527884,0.0,0.0
1,Camden,9,13316,30000.0,3.0,1.0,1255.0,3920.0,1915.0,10.0,43.3356188,-75.7416689,2746.0,2672.0,6075.0,51,0.002798354,7.0,0.0
1,Amboy,9,13493,279900.0,5.0,2.5,2552.0,392040.0,1976.0,14.0,43.3509917,-75.9560988,806.0,463.0,2278.0,37,0,6.0,0.0
1,Amboy,9,13316,169000.0,4.0,1.0,3850.0,217800.0,1985.0,16.0,43.338268,-75.903247,2746.0,2672.0,6075.0,51,0.002798354,7.0,0.0
1,Floyd,9,13440,239900.0,4.0,1.5,2902.0,65340.0,1970.0,16.0,43.2134332,-75.3546541,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Camden,9,13316,250000.0,3.0,2.0,1800.0,122839.0,1999.0,17.0,43.302415,-75.720817,2746.0,2672.0,6075.0,51,0.002798354,7.0,0.0
1,Camden,9,13316,129900.0,3.0,2.0,1360.0,7194.0,1900.0,17.0,43.3340001,-75.743486,2746.0,2672.0,6075.0,51,0.002798354,7.0,0.0
1,Rome-inside,9,13440,139900.0,3.0,1.0,1080.0,7405.0,1945.0,17.0,43.2237356,-75.4417331,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Lee,9,13440,244500.0,3.0,2.0,1600.0,11600.0,2021.0,18.0,43.2840204,-75.4636714,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
4,Rome-inside,9,13440,79900.0,4.0,2.0,1728.0,2178.0,1925.0,20.0,43.2071329,-75.4602579,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Rome-inside,9,13440,84900.0,3.0,1.5,1080.0,6970.0,1945.0,22.0,43.2236749,-75.441551,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Rome-inside,9,13440,119900.0,3.0,1.0,1357.0,13939.0,1915.0,22.0,43.2195814,-75.4753842,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Rome-inside,9,13440,99000.0,2.0,1.0,660.0,6534.0,1939.0,22.0,43.2185209,-75.4764141,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Webb,9,13420,1300000.0,3.0,2.0,1502.0,27007.0,1960.0,23.0,43.7591296,-74.8570867,498.0,485.0,1083.0,56.5,0.027700831,0.0,0.0
5,Orwell,9,13144,45000.0,1.0,1.0,320.0,131987.0,2011.0,24.0,43.5978188,-75.943442,507.0,-2223.0,1446.0,43.5,0.004840941,0.0,0.0
4,Rome,9,13440,32000.0,4.0,2.0,1966.0,3920.0,1925.0,25.0,43.2198017,-75.4582554,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Sandy Creek,9,13083,58000.0,4.0,2.0,2239.0,13000.0,1900.0,25.0,43.6416473,-76.0713941,823.0,-664.0,2016.0,49.5,0.001488095,19.0,0.0
1,Vienna,9,13308,235000.0,2.0,1.0,864.0,12880.0,1944.0,27.0,43.2199812,-75.7309001,1631.0,1557.0,4738.0,40.5,0.005698607,7.0,0.0
1,West Monroe,9,13167,267000.0,4.0,2.0,1478.0,255262.0,1902.0,27.0,43.2736357,-76.0587494,1260.0,-1375.0,2985.0,46.4,0,16.0,0.0
1,Rome-inside,9,13440,179900.0,3.0,1.5,1128.0,9148.0,1951.0,28.0,43.2346819,-75.4533398,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Rome-outside,9,13440,299900.0,2.0,1.0,2066.0,37897.0,1979.0,28.0,43.182733,-75.4234902,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Boonville,9,13309,485000.0,4.0,1.0,5066.0,18026.0,1900.0,29.0,43.4847239,-75.3307186,2525.0,2436.0,5655.0,48.3,0.011494253,25.0,0.0
1,Marcy,9,13403,539900.0,4.0,3.5,2496.0,34814.0,1992.0,29.0,43.1667892,-75.2490455,1719.0,-104.0,7110.0,35.9,0.112376934,25.0,0.0
5,Montague,9,13367,219900.0,2.0,1.0,960.0,927828.0,2015.0,30.0,43.7355378,-75.6590517,3534.0,-13442.0,8889.0,40.5,0.03757453,33.0,0.0
1,Vienna,9,13042,189900.0,2.0,1.0,892.0,2392751.0,1940.0,30.0,43.244603,-75.7897213,793.0,107.0,1817.0,52.8,0,1.0,0.0
6,Stratford,9,13470,44500.0,3.0,2.0,1040.0,252648.0,1993.0,31.0,43.2279059,-74.6628922,250.0,-922.0,712.0,45.8,0.018258427,2.0,0.0
1,Norway,9,13416,199900.0,3.0,2.0,1568.0,95832.0,1992.0,31.0,43.1742951,-74.9873288,884.0,-427.0,2299.0,41.3,0.003914746,0.0,0.0
1,Lee,9,13440,364900.0,6.0,2.0,2130.0,30600.0,1951.0,32.0,43.2856952,-75.4640355,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Rome-inside,9,13440,164900.0,3.0,1.0,1897.0,7841.0,1913.0,36.0,43.2238875,-75.4583464,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Albion,9,13142,209900.0,3.0,2.0,1260.0,57499.0,2016.0,37.0,43.4986766,-76.0765235,2464.0,-3112.0,6280.0,43.8,0.003503185,0.0,0.0
1,Greig,9,13345,259900.0,3.0,2.0,1826.0,139392.0,2005.0,37.0,43.6925731,-75.3098635,64.0,-1579.0,141.0,42.4,0.078014184,0.0,0.0
1,Trenton,9,13304,359900.0,4.0,2.0,1822.0,57935.0,1972.0,37.0,43.2733482,-75.20711,746.0,-1722.0,1806.0,40.8,0.003322259,14.0,0.0
1,Camden,9,13316,275000.0,3.0,1.0,1248.0,1390871.0,1978.0,38.0,43.2655822,-75.7761774,2746.0,2672.0,6075.0,51,0.002798354,7.0,0.0
1,Whitestown,9,13440,400000.0,4.0,2.0,1936.0,220000.0,1993.0,38.0,43.1716258,-75.3893779,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Adams,9,13605,350000.0,4.0,3.5,2992.0,28980.0,2005.0,38.0,43.8248817,-76.0182242,1950.0,1920.0,5161.0,36.4,0.01085061,12.0,0.0
1,Salisbury,9,13454,175000.0,3.0,1.0,974.0,396396.0,1998.0,38.0,43.17489,-74.74742,362.0,-524.0,820.0,46.5,0,0.0,0.0
1,Lewis,9,13489,249900.0,3.0,1.0,1482.0,252648.0,1986.0,39.0,43.432291,-75.556968,178.0,70.0,495.0,38.4,0,0.0,0.0
1,Lorraine,9,13605,145000.0,1.0,2.0,1000.0,172062.0,2002.0,39.0,43.778912,-76.012632,1950.0,1920.0,5161.0,36.4,0.01085061,12.0,0.0
1,Salisbury,9,13454,130000.0,2.0,1.0,960.0,479160.0,2005.0,39.0,43.1741127,-74.7561751,362.0,-524.0,820.0,46.5,0,0.0,0.0
1,Lee,9,13363,89900.0,5.0,1.0,1904.0,21700.0,1988.0,41.0,43.3038788,-75.547128,866.0,639.0,2329.0,42.8,0.007728639,0.0,0.0
1,Florence,9,13316,129900.0,3.0,2.0,1232.0,50094.0,1962.0,42.0,43.39264,-75.7666509,2746.0,2672.0,6075.0,51,0.002798354,7.0,0.0
1,Constantia,9,13042,249900.0,3.0,2.0,1552.0,130680.0,1976.0,42.0,43.246617,-75.922405,793.0,107.0,1817.0,52.8,0,1.0,0.0
1,Sullivan,9,13030,1600000.0,4.0,3.0,1920.0,2420194.0,1987.0,43.0,43.1688844,-75.9767701,1483.0,-8129.0,3705.0,45.5,0,92.0,0.0
1,Boonville,9,13309,169000.0,5.0,2.0,2870.0,11840.0,1910.0,43.0,43.4848708,-75.3383255,2525.0,2436.0,5655.0,48.3,0.011494253,25.0,0.0
1,Lowville,9,13367,189000.0,3.0,1.5,1946.0,47916.0,1915.0,44.0,43.7931673,-75.496501,3534.0,-13442.0,8889.0,40.5,0.03757453,33.0,0.0
1,Trenton,9,13354,178000.0,3.0,2.0,1516.0,15682.0,1900.0,45.0,43.244577,-75.260393,1205.0,621.0,3412.0,42.3,0.001758499,0.0,0.0
1,West Monroe,9,13167,85000.0,3.0,1.0,1152.0,16117.0,1982.0,46.0,43.2418818,-76.0765604,1260.0,-1375.0,2985.0,46.4,0,16.0,0.0
1,Lowville,9,13367,300000.0,5.0,3.5,3330.0,43560.0,1965.0,46.0,43.7961227,-75.4950712,3534.0,-13442.0,8889.0,40.5,0.03757453,33.0,0.0
1,Russia,9,13438,720000.0,4.0,3.5,2699.0,1452290.0,1989.0,49.0,43.3544779,-75.0394616,1253.0,1063.0,2951.0,48.4,0.004405286,2.0,0.0
5,Watson,9,13343,285000.0,3.0,0.0,864.0,69696.0,1992.0,50.0,43.7695013,-75.2818189,642.0,-246.0,1561.0,50.4,0,4.0,0.0
1,Orwell,9,13144,135000.0,3.0,2.0,1135.0,18000.0,1920.0,50.0,43.574299,-75.998525,507.0,-2223.0,1446.0,43.5,0.004840941,0.0,0.0
1,Rome-inside,9,13440,115000.0,3.0,2.0,1813.0,9583.0,1930.0,50.0,43.2222301,-75.4598483,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Webb,9,13420,1200000.0,3.0,2.5,2709.0,265716.0,2002.0,51.0,43.7133944,-74.942569,498.0,485.0,1083.0,56.5,0.027700831,0.0,0.0
1,Vienna,9,13157,325000.0,4.0,1.5,2134.0,27007.0,1985.0,52.0,43.206154,-75.718972,257.0,-351.0,439.0,55.2,0,0.0,0.0
1,Floyd,9,13440,265000.0,4.0,1.5,1932.0,653400.0,1964.0,53.0,43.2482062,-75.3397148,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Albion,9,13142,222900.0,3.0,1.5,2389.0,60113.0,1974.0,55.0,43.5179862,-76.0652532,2464.0,-3112.0,6280.0,43.8,0.003503185,0.0,0.0
1,Rome-inside,9,13440,94900.0,2.0,1.0,660.0,7405.0,1940.0,56.0,43.2205314,-75.4341414,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Webb,9,13331,350000.0,3.0,2.0,1484.0,52272.0,1975.0,57.0,43.7759186,-74.8207838,40.0,-1563.0,73.0,67.3,0,0.0,0.0
1,Floyd,9,13440,180000.0,2.0,1.0,1024.0,43560.0,1948.0,58.0,43.2105528,-75.3830029,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Cicero,9,13030,249900.0,3.0,2.0,1792.0,61855.0,1978.0,58.0,43.1736617,-75.9934474,1483.0,-8129.0,3705.0,45.5,0,92.0,0.0
1,Rome-inside,9,13440,135000.0,3.0,2.0,1800.0,2178.0,1990.0,59.0,43.2265926,-75.4367749,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
4,Rome-inside,9,13440,179900.0,3.0,3.0,4650.0,2614.0,1950.0,60.0,43.2145479,-75.4542957,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Parish,9,13131,164900.0,1.0,1.0,336.0,1337728.0,2013.0,63.0,43.461761,-76.107701,1302.0,189.0,3058.0,43.7,0.010137345,46.0,0.0
5,Harrisburg,9,13626,150000.0,1.0,1.0,0.0,209088.0,2004.0,64.0,43.818043,-75.6968617,885.0,-436.0,2320.0,42.9,0.005603448,17.0,0.0
1,Annsville,9,13471,269900.0,3.0,2.0,1400.0,1132560.0,1975.0,65.0,43.3253654,-75.6417266,1022.0,-45.0,2607.0,42.9,0.003068661,4.0,0.0
5,Watson,9,13367,60000.0,2.0,0.0,480.0,15000.0,1960.0,65.0,43.786937,-75.321443,3534.0,-13442.0,8889.0,40.5,0.03757453,33.0,0.0
1,Boonville,9,13309,115000.0,4.0,1.5,1412.0,6345.0,1900.0,66.0,43.4809359,-75.3338616,2525.0,2436.0,5655.0,48.3,0.011494253,25.0,0.0
1,Rome-inside,9,13440,96900.0,2.0,1.0,900.0,2178.0,1997.0,68.0,43.2264506,-75.436603,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Cicero,9,13029,369900.0,3.0,1.5,1632.0,3960.0,1990.0,68.0,43.2032086,-76.0830407,2965.0,670.0,7853.0,42.6,0,23.0,0.0
1,Ellisburg,9,13605,210000.0,4.0,1.5,2072.0,148975.0,1973.0,70.0,43.777684,-76.036857,1950.0,1920.0,5161.0,36.4,0.01085061,12.0,0.0
1,Constantia,9,13044,279900.0,4.0,2.0,2084.0,134600.0,1978.0,70.0,43.3234873,-75.9940122,1210.0,-537.0,3041.0,48,0,0.0,0.0
1,Montague,9,13367,160000.0,3.0,1.0,740.0,34212.0,1980.0,70.0,43.7355961,-75.7185103,3534.0,-13442.0,8889.0,40.5,0.03757453,33.0,0.0
5,Watson,9,13367,79900.0,2.0,0.0,550.0,20000.0,1960.0,70.0,43.863122,-75.1787948,3534.0,-13442.0,8889.0,40.5,0.03757453,33.0,0.0
1,Verona,9,13162,134900.0,3.0,1.0,522.0,4792.0,1920.0,71.0,43.191844,-75.729528,205.0,7.0,376.0,42.3,0,0.0,0.0
1,Lee,9,13440,449900.0,3.0,2.5,3746.0,57063.0,1900.0,71.0,43.2862865,-75.5204593,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Rome-inside,9,13440,79900.0,3.0,1.0,1574.0,6970.0,1900.0,71.0,43.2177392,-75.4494333,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Rome,9,13440,59900.0,2.0,1.0,900.0,9583.0,1952.0,76.0,43.2222647,-75.4341336,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Boonville,9,13309,99900.0,4.0,2.0,2082.0,4791.0,1920.0,76.0,43.4816725,-75.329352,2525.0,2436.0,5655.0,48.3,0.011494253,25.0,0.0
1,Rome-inside,9,13440,69900.0,1.0,1.0,588.0,5663.0,1944.0,77.0,43.221228,-75.4359664,16630.0,15263.0,41215.0,40.8,0.047385661,483.0,0.0
1,Sandy Creek,9,13083,125000.0,6.0,2.0,2800.0,76230.0,1920.0,78.0,43.6452046,-76.0713034,823.0,-664.0,2016.0,49.5,0.001488095,19.0,0.0
5,Forestport,9,13338,195900.0,2.0,1.5,1152.0,108900.0,1980.0,79.0,43.4560989,-75.1118732,634.0,504.0,1305.0,52.5,0.006130268,0.0,0.0
1,Trenton,9,13435,160000.0,2.0,0.5,1140.0,11500.0,1900.0,79.0,43.300827,-75.150595,106.0,-257.0,354.0,44.7,0.13559322,0.0,0.0
1,Forestport,9,13494,400000.0,4.0,1.5,2298.0,2642350.0,1940.0,79.0,43.513165,-75.146084,94.0,-7.0,226.0,53.4,0,1.0,0.0
1,Vienna,9,13042,109900.0,3.0,2.0,1680.0,8880.0,1945.0,80.0,43.226688,-75.8341142,793.0,107.0,1817.0,52.8,0,1.0,0.0
1,Adams,9,13606,359900.0,5.0,3.0,4400.0,387684.0,2002.0,81.0,43.8572821,-75.990536,1116.0,29.0,2618.0,53,0.001527884,0.0,0.0
