Zipcode,Median Income ,Old Median Income,Growth
24083,1370,2848,-1478
24084,4402,138,4264
24085,1087,321,766
24086,80,878,-798
24087,1610,496,1114
24088,1635,434,1201
24089,1291,846,445
24090,1974,1536,438
24091,3387,8033,-4646
24092,1263,2238,-975
24093,39,3667,-3628
24095,1741,658,1083
24101,2382,1843,539
24102,630,517,113
24104,1301,239,1062
24105,211,443,-232
24112,12697,5971,6726
24120,815,2492,-1677
24121,4711,1801,2910
24122,595,504,91
24124,1834,255,1579
24127,1576,1827,-251
24128,842,2540,-1698
24129,102,410,-308
24131,45,687,-642
24132,209,139,70
24133,924,636,288
24134,2230,951,1279
24136,1267,1496,-229
24137,1356,5483,-4127
24138,568,15436,-14868
24139,392,29,363
24141,8747,67,8680
24142,0,92,-92
24147,421,22,399
24148,3143,3604,-461
24149,1446,1485,-39
24150,310,2697,-2387
24151,7580,6077,1503
24153,14924,789,14135
24161,128,1182,-1054
24162,886,121,765
24165,573,33,540
24167,65,927,-862
24168,97,393,-296
24171,3710,553,3157
24174,1155,919,236
24175,2980,2542,438
24176,547,57,490
24179,8052,1044,7008
24184,1629,168,1461
24185,326,5751,-5425
24201,6806,132,6674
24202,5212,194,5018
24210,7299,369,6930
24211,4204,552,3652
24216,1019,128,891
24217,122,649,-527
24219,4018,844,3174
24220,301,475,-174
24221,275,740,-465
24224,2194,383,1811
24225,911,236,675
24226,613,165,448
24228,2424,3835,-1411
24230,2914,597,2317
24236,1228,1839,-611
24237,388,300,88
24239,24,486,-462
24243,637,141,496
24244,1947,1204,743
24245,341,116,225
24246,103,10511,-10408
24248,1072,16039,-14967
24250,467,7877,-7410
24251,3324,3971,-647
24256,1336,2367,-1031
24258,559,935,-376
24260,2082,4153,-2071
24263,2356,3806,-1450
24265,354,7909,-7555
24266,3551,552,2999
24269,139,1193,-1054
24270,160,1284,-1124
24271,1140,600,540
24272,291,498,-207
24273,2354,3737,-1383
24277,1883,692,1191
24279,1656,57,1599
24280,272,1741,-1469
24281,795,25,770
24282,228,13324,-13096
24283,843,12636,-11793
24290,775,1905,-1130
24292,173,2593,-2420
24293,3710,7929,-4219
24301,5903,817,5086
24311,692,1312,-620
24312,701,922,-221
24313,282,1360,-1078
24314,588,3499,-2911
24315,1235,2797,-1562
24316,13,220,-207
24317,1530,2381,-851
24318,199,464,-265
24319,2547,627,1920
24322,23,410,-387
24323,417,0,417
24324,976,824,152
24325,579,6541,-5962
24326,427,1509,-1082
24327,0,1940,-1940
24328,947,369,578
24330,1180,566,614
24333,7281,192,7089
24340,2201,0,2201
24343,3420,2261,1159
24347,752,3648,-2896
24348,1649,929,720
24350,602,3114,-2512
24351,255,5897,-5642
24352,429,730,-301
24354,6112,607,5505
24360,2352,56,2296
24361,1832,386,1446
24363,553,813,-260
24366,187,152,35
24368,1945,14,1931
24370,2504,360,2144
24374,299,490,-191
24375,725,168,557
24377,159,3576,-3417
24378,417,152,265
24380,1179,135,1044
24381,1247,2892,-1645
24382,6532,46,6486
24401,16220,302,15918
24411,3,3052,-3049
24412,106,1267,-1161
24413,114,384,-270
24415,13,76,-63
24416,3612,2980,632
24421,1485,771,714
24422,2377,235,2142
24426,5839,272,5567
24430,694,1419,-725
24431,1039,1740,-701
24432,170,2418,-2248
24433,30,248,-218
24435,783,1175,-392
24437,581,2522,-1941
24439,532,1379,-847
24440,1046,184,862
24441,2557,8982,-6425
24442,36,492,-456
24445,1071,70,1001
24448,177,255,-78
24450,5689,140,5549
24457,138,110,28
24458,152,34,118
24459,257,110,147
24460,506,77,429
24464,107,74,33
24465,585,247,338
24467,975,346,629
24469,0,74,-74
24471,698,147,551
24472,873,13021,-12148
24473,300,962,-662
24474,170,1502,-1332
24476,99,235,-136
24477,4541,157,4384
24479,746,178,568
24482,1846,210,1636
24483,365,33,332
24484,242,334,-92
24485,180,577,-397
24486,1144,261,883
24487,171,235,-64
24501,10063,146,9917
24502,16688,571,16117
24503,7922,416,7506
24504,3977,66,3911
24515,0,75,-75
24517,2004,164,1840
24520,990,261,729
24521,3920,553,3367
24522,3698,62,3636
24523,8358,637,7721
24526,624,67,557
24527,1128,72,1056
24528,1471,86,1385
24529,623,54,569
24530,462,155,307
24531,3297,295,3002
24534,649,141,508
24536,77,338,-261
24538,1971,154,1817
24539,170,336,-166
24540,13311,219,13092
24541,12350,133,12217
24549,1589,204,1385
24550,2825,40,2785
24551,10155,81,10074
24553,867,725,142
24554,1430,191,1239
24555,984,1232,-248
24556,1138,112,1026
24557,3477,271,3206
24558,2547,243,2304
24562,226,1094,-868
24563,2240,145,2095
24565,402,265,137
24566,531,61,470
24569,295,221,74
24570,0,197,-197
24571,851,152,699
24572,6488,37,6451
24574,1602,87,1515
24577,1909,662,1247
24578,345,92,253
24579,436,53,383
24580,309,4101,-3792
24581,0,1742,-1742
24586,1911,192,1719
24588,3873,280,3593
24589,892,677,215
24590,2997,191,2806
24592,5246,136,5110
24593,951,346,605
24594,661,131,530
24595,64,609,-545
24597,342,186,156
24598,517,305,212
24599,280,582,-302
24601,0,590,-590
24602,281,220,61
24603,282,180,102
24604,104,626,-522
24605,3585,478,3107
24606,59,1665,-1606
24607,116,102,14
24609,2484,44,2440
24612,98,1473,-1375
24613,234,520,-286
24614,2760,2057,703
24620,730,75,655
24622,284,485,-201
24630,2481,189,2292
24631,628,344,284
24634,166,1235,-1069
24635,187,82,105
24637,1302,2368,-1066
24639,1302,321,981
24641,2317,84,2233
24646,394,1062,-668
24649,782,103,679
24651,2105,95,2010
24656,987,85,902
24657,135,516,-381
24701,7826,432,7394
24712,672,1981,-1309
24714,119,244,-125
24715,117,130,-13
24716,144,29,115
24719,27,337,-310
24724,53,66,-13
24726,171,127,44
24729,45,193,-148
24731,40,397,-357
24733,98,713,-615
24736,279,582,-303
24737,442,180,262
24738,0,502,-502
24739,5700,186,5514
24740,6838,658,6180
24747,1382,152,1230
24801,1274,2352,-1078
24808,217,134,83
24811,234,13,221
24813,0,242,-242
24815,158,52,106
24816,0,1773,-1773
24817,543,114,429
24818,366,97,269
24822,492,198,294
24823,203,248,-45
24826,8,174,-166
24827,496,76,420
24828,248,654,-406
24830,51,4101,-4050
24831,96,508,-412
24834,298,857,-559
24836,232,4821,-4589
24839,356,259,97
24843,31,108,-77
24844,394,473,-79
24845,116,615,-499
24846,104,187,-83
24847,51,383,-332
24848,47,250,-203
24849,142,34,108
24850,0,48,-48
24851,183,91,92
24853,150,130,20
24854,263,93,170
24855,53,185,-132
24857,347,223,124
24860,48,217,-169
24861,48,195,-147
24862,219,290,-71
24866,258,213,45
24867,58,0,58
24868,464,310,154
24869,161,238,-77
24870,564,77,487
24871,177,495,-318
24872,292,189,103
24873,197,294,-97
24874,915,1386,-471
24878,113,417,-304
24879,181,351,-170
24880,102,10,92
24881,110,1561,-1451
24882,386,222,164
24884,12,311,-299
24887,0,206,-206
24888,32,874,-842
24892,448,147,301
24894,119,447,-328
24895,29,132,-103
24898,83,172,-89
24901,4225,3496,729
24910,1665,50,1615
24915,192,131,61
24916,261,115,146
24918,534,308,226
24920,83,57,26
24924,278,2092,-1814
24925,276,72,204
24927,133,137,-4
24931,473,176,297
24934,156,578,-422
24935,170,198,-28
24938,609,992,-383
24941,382,171,211
24943,39,125,-86
24944,153,149,4
24945,124,10358,-10234
24946,362,59,303
24951,630,777,-147
24954,1142,0,1142
24957,213,0,213
24962,34,446,-412
24963,1279,265,1014
24966,512,239,273
24970,1897,16,1881
24974,101,443,-342
24976,407,60,347
24977,193,113,80
24981,249,72,177
24983,814,191,623
24984,50,317,-267
24985,115,506,-391
24986,2165,47,2118
24991,282,2079,-1797
24993,28,227,-199
25002,0,663,-663
25003,901,278,623
25005,78,752,-674
25007,168,621,-453
25008,86,326,-240
25009,389,210,179
25011,251,298,-47
25015,1502,241,1261
25019,150,1218,-1068
25021,182,164,18
25022,53,333,-280
25024,205,683,-478
25025,5,248,-243
25028,161,696,-535
25030,96,128,-32
25031,427,479,-52
25033,681,137,544
25035,229,669,-440
25036,67,390,-323
25039,244,234,10
25040,219,333,-114
25043,504,343,161
25044,74,3706,-3632
25045,1480,781,699
25047,56,2955,-2899
25048,64,165,-101
25049,123,599,-476
25051,73,227,-154
25053,1496,1589,-93
25054,48,7009,-6961
25057,66,3274,-3208
25059,95,4104,-4009
25060,91,0,91
25061,200,2764,-2564
25062,108,5377,-5269
25063,659,4868,-4209
25064,4358,5988,-1630
25067,340,5460,-5120
25070,665,6826,-6161
25071,4406,1465,2941
25075,335,2795,-2460
25076,71,6162,-6091
25081,541,4584,-4043
25082,686,7968,-7282
25083,150,4099,-3949
25085,290,5225,-4935
25086,302,2899,-2597
25088,93,6649,-6556
25090,99,3681,-3582
25093,56,1547,-1491
25102,116,817,-701
25103,53,4678,-4625
25106,312,5277,-4965
25107,183,3902,-3719
25108,146,3123,-2977
25109,258,158,100
25110,240,61,179
25111,163,1273,-1110
25112,0,203,-203
25113,185,2543,-2358
25114,92,654,-562
25115,57,2342,-2285
25118,206,202,4
25119,143,513,-370
25121,367,466,-99
25123,1128,452,676
25124,608,200,408
25125,343,5224,-4881
25126,194,144,50
25130,1204,1780,-576
25132,137,519,-382
25133,284,3808,-3524
25134,104,1964,-1860
25136,670,427,243
25139,66,533,-467
25140,392,1455,-1063
25141,70,930,-860
25142,98,747,-649
25143,3744,578,3166
25148,145,314,-169
25149,56,1131,-1075
25152,186,1339,-1153
25154,252,8082,-7830
25156,12,482,-470
25159,1571,2445,-874
25160,170,143,27
25161,154,1193,-1039
25162,131,655,-524
25164,395,76,319
25165,284,3692,-3408
25168,1372,1772,-400
25169,144,484,-340
25173,99,3679,-3580
25174,96,746,-650
25177,9604,630,8974
25180,109,828,-719
25181,461,3158,-2697
25183,35,522,-487
25185,0,218,-218
25186,404,480,-76
25187,350,2731,-2381
25193,184,1000,-816
25201,32,365,-333
25202,455,2540,-2085
25203,24,320,-296
25204,27,404,-377
25205,49,469,-420
25206,60,217,-157
25208,274,330,-56
25209,278,1123,-845
25211,21,99,-78
25213,2445,518,1927
25214,238,185,53
25231,0,328,-328
25234,351,427,-76
25235,411,404,7
25239,580,661,-81
25241,603,388,215
25243,252,538,-286
25244,198,218,-20
25245,350,119,231
25247,196,402,-206
25248,1456,343,1113
25251,214,381,-167
25252,460,305,155
25253,803,236,567
25259,258,557,-299
25260,614,265,349
25261,27,57,-30
25262,444,2498,-2054
25264,194,316,-122
25265,665,321,344
25266,230,2724,-2494
25267,241,501,-260
25268,239,83,156
25270,312,918,-606
25271,3528,370,3158
25275,664,798,-134
25276,3087,175,2912
25285,215,79,136
25286,570,389,181
25287,271,20,251
25301,1365,36,1329
25302,6343,10831,-4488
25303,3178,3500,-322
25304,3508,2155,1353
25305,0,6654,-6654
25306,2812,9100,-6288
25309,5527,14185,-8658
25311,4836,50,4786
25312,3979,65,3914
25313,5051,869,4182
25314,6539,2377,4162
25315,1438,180,1258
25320,1968,224,1744
25387,2210,209,2001
25401,6095,836,5259
25403,5565,976,4589
25404,8821,76,8745
25405,5446,1150,4296
25411,4892,502,4390
25413,2951,1643,1308
25414,7437,154,7283
25419,4748,135,4613
25420,2018,221,1797
25421,34,2974,-2940
25422,660,306,354
25425,5247,351,4896
25427,6110,619,5491
25428,5288,212,5076
25430,2791,144,2647
25431,155,176,-21
25432,38,230,-192
25434,923,57,866
25437,110,365,-255
25438,2558,28,2530
25442,841,196,645
25443,2625,114,2511
25444,91,103,-12
25446,331,545,-214
25501,543,195,348
25502,240,54,186
25503,274,254,20
25504,5105,480,4625
25505,139,168,-29
25506,1904,87,1817
25507,402,335,67
25508,3639,178,3461
25510,2026,2640,-614
25511,229,1094,-865
25512,408,4642,-4234
25514,1480,189,1291
25515,639,112,527
25517,642,175,467
25520,744,78,666
25521,347,18,329
25523,1006,37,969
25524,1016,188,828
25526,8802,109,8693
25529,336,52,284
25530,2655,763,1892
25534,98,1834,-1736
25535,866,121,745
25537,607,829,-222
25540,156,83,73
25541,4503,181,4322
25544,31,51,-20
25545,1550,9,1541
25547,168,460,-292
25550,3775,50,3725
25555,716,2574,-1858
25557,691,278,413
25559,696,1659,-963
25560,2979,549,2430
25564,393,432,-39
25565,291,132,159
25567,295,929,-634
25570,1654,60,1594
25571,752,244,508
25573,165,265,-100
25601,1964,438,1526
25606,398,788,-390
25607,345,178,167
25608,309,124,185
25611,406,18417,-18011
25612,197,186,11
25617,63,763,-700
25621,724,283,441
25624,212,1147,-935
25625,350,2066,-1716
25628,200,1017,-817
25630,124,170,-46
25632,192,3012,-2820
25634,566,1253,-687
25635,465,388,77
25637,530,861,-331
25638,227,7116,-6889
25639,174,2747,-2573
25644,191,462,-271
25646,284,747,-463
25647,114,36,78
25649,523,1123,-600
25650,15,634,-619
25651,244,9415,-9171
25652,469,3430,-2961
25653,54,192,-138
25654,37,184,-147
25661,2150,12334,-10184
25666,71,7633,-7562
25667,195,5228,-5033
25669,359,560,-201
25670,1378,404,974
25671,528,246,282
25672,171,351,-180
25674,734,38,696
25676,397,67,330
25678,577,957,-380
25685,179,1801,-1622
25688,111,314,-203
25690,198,912,-714
25692,542,89,453
25696,512,1025,-513
25699,24,2366,-2342
25701,9710,304,9406
25702,3222,14,3208
25703,2148,3551,-1403
25704,6154,1228,4926
25705,8939,447,8492
25755,6,181,-175
25801,12688,3327,9361
25810,28,527,-499
25811,15,338,-323
25812,563,2144,-1581
25813,2652,1415,1237
25817,140,163,-23
25818,196,709,-513
25820,187,2347,-2160
25823,245,786,-541
25825,1057,2514,-1457
25826,122,7484,-7362
25827,776,246,530
25831,626,71,555
25832,1757,1419,338
25836,434,1277,-843
25837,140,371,-231
25839,305,63,242
25840,2989,72,2917
25841,152,186,-34
25843,397,911,-514
25844,524,186,338
25845,131,82,49
25846,41,37,4
25848,35,60,-25
25849,262,611,-349
25851,0,11,-11
25853,42,116,-74
25854,431,162,269
25855,46,5735,-5689
25857,15,1897,-1882
25862,85,1328,-1243
25864,0,214,-214
25865,548,376,172
25866,121,46,75
25868,178,572,-394
25870,52,1216,-1164
25871,429,92,337
25873,434,301,133
25875,266,67,199
25876,26,125,-99
25878,539,36,503
25879,40,406,-366
25880,2093,345,1748
25882,745,165,580
25901,4312,348,3964
25902,102,254,-152
25904,281,193,88
25907,21,248,-227
25908,20,752,-732
25909,248,15,233
25911,96,703,-607
25913,121,154,-33
25915,84,1445,-1361
25916,61,1791,-1730
25917,627,58,569
25918,1896,339,1557
25920,82,207,-125
25921,1242,418,824
25922,68,81,-13
25928,196,13,183
25932,113,12333,-12220
25936,4,307,-303
25938,545,279,266
25942,53,245,-192
25943,0,167,-167
25951,2443,32,2411
25958,251,5609,-5358
25962,1369,541,828
25966,35,542,-507
25969,564,229,335
25971,598,59,539
25972,101,198,-97
25976,997,161,836
25977,0,340,-340
25978,174,825,-651
25979,285,63,222
25981,254,43,211
25984,665,1166,-501
25985,154,4346,-4192
25986,113,88,25
25989,62,1298,-1236
26003,17383,58,17325
26030,249,227,22
26031,727,269,458
26032,207,594,-387
26033,695,283,412
26034,2206,294,1912
26035,726,1636,-910
26036,117,227,-110
26037,2712,1518,1194
26038,1281,1062,219
26039,182,155,27
26040,628,550,78
26041,5989,1019,4970
26047,2390,515,1875
26050,691,256,435
26055,463,165,298
26056,109,1390,-1281
26058,28,2816,-2788
26059,1115,352,763
26060,652,108,544
26062,9382,219,9163
26070,3669,203,3466
26074,180,525,-345
26075,275,2496,-2221
26101,11914,135,11779
26104,7488,2570,4918
26105,5168,75,5093
26133,457,28,429
26134,271,300,-29
26136,134,114,20
26137,248,376,-128
26138,91,84,7
26141,117,1392,-1275
26142,914,419,495
26143,1574,596,978
26146,344,351,-7
26147,701,3723,-3022
26148,88,1595,-1507
26149,735,7556,-6821
26150,2353,14053,-11700
26151,281,11095,-10814
26152,16,601,-585
26155,2809,308,2501
26159,946,102,844
26160,396,1987,-1591
26161,221,265,-44
26162,0,2425,-2425
26164,2997,1160,1837
26167,395,1090,-695
26169,303,109,194
26170,2185,1024,1161
26175,1198,16999,-15801
26178,86,539,-453
26180,791,36,755
26181,2473,282,2191
26184,862,141,721
26187,2590,242,2348
26201,7777,1151,6626
26202,174,772,-598
26203,190,59,131
26205,1289,219,1070
26206,928,378,550
26208,308,108,200
26209,79,428,-349
26210,0,1925,-1925
26215,44,268,-224
26217,36,0,36
26218,1065,206,859
26222,71,1072,-1001
26224,107,275,-168
26228,0,657,-657
26230,59,2132,-2073
26234,565,403,162
26236,8,85,-77
26237,205,104,101
26238,468,38,430
26241,5252,260,4992
26250,1694,249,1445
26253,1268,450,818
26254,56,1255,-1199
26257,298,235,63
26259,51,104,-53
26260,588,126,462
26261,1183,213,970
26263,99,81,18
26264,241,4093,-3852
26266,0,153,-153
26267,195,118,77
26268,18,393,-375
26269,436,229,207
26270,217,384,-167
26271,186,700,-514
26273,277,127,150
26275,222,598,-376
26276,260,0,260
26278,299,226,73
26280,560,160,400
26282,61,2182,-2121
26283,618,453,165
26285,106,180,-74
26287,1122,827,295
26288,1337,1075,262
26289,42,274,-232
26291,45,267,-222
26292,255,504,-249
26293,193,1074,-881
26294,244,64,180
26296,36,353,-317
26298,34,5525,-5491
26301,11588,95,11493
26320,253,342,-89
26321,100,501,-401
26323,231,317,-86
26325,86,2423,-2337
26327,42,410,-368
26330,6108,2776,3332
26335,579,311,268
26337,368,713,-345
26338,235,1758,-1523
26339,42,240,-198
26342,179,415,-236
26343,186,564,-378
26346,205,280,-75
26347,759,1224,-465
26348,159,360,-201
26349,58,77,-19
26351,1026,745,281
26354,3965,212,3753
26361,11,320,-309
26362,1080,205,875
26366,24,261,-237
26369,259,98,161
26372,326,891,-565
26374,673,2210,-1537
26376,168,222,-54
26377,297,2645,-2348
26378,1676,661,1015
26384,194,417,-223
26385,1297,255,1042
26386,1041,115,926
26404,120,423,-303
26405,392,293,99
26408,888,5627,-4739
26410,324,744,-420
26411,233,1178,-945
26412,159,2193,-2034
26415,946,9815,-8869
26416,2915,2414,501
26419,223,315,-92
26421,65,722,-657
26422,173,3839,-3666
26424,13,3063,-3050
26425,403,1498,-1095
26426,2388,2447,-59
26430,115,7180,-7065
26431,2268,828,1440
26435,32,4378,-4346
26436,82,1068,-986
26437,170,4348,-4178
26438,63,1800,-1737
26440,472,10088,-9616
26443,101,15843,-15742
26444,1383,4252,-2869
26447,502,3175,-2673
26448,463,250,213
26451,194,2491,-2297
26452,3772,3675,97
26456,1130,1010,120
26463,105,376,-271
26501,8846,3435,5411
26505,15859,1602,14257
26506,0,2768,-2768
26508,15203,4370,10833
26519,708,1317,-609
26520,281,1052,-771
26521,60,5227,-5167
26524,72,7912,-7840
26525,2017,14877,-12860
26534,420,12837,-12417
26537,2409,15143,-12734
26541,1571,18218,-16647
26542,821,16793,-15972
26543,108,0,108
26544,20,0,20
26546,12,13767,-13755
26547,1107,22,1085
26554,17687,8420,9267
26559,628,12436,-11808
26560,40,1411,-1371
26562,226,739,-513
26563,110,1259,-1149
26568,239,595,-356
26570,1217,4047,-2830
26571,634,17675,-17041
26572,111,13709,-13598
26574,164,1521,-1357
26575,319,730,-411
26576,394,1333,-939
26581,372,1691,-1319
26582,1597,3814,-2217
26585,197,720,-523
26586,37,1604,-1567
26587,121,4339,-4218
26588,1286,1771,-485
26590,298,4980,-4682
26591,610,756,-146
26601,1211,11411,-10200
26610,276,2470,-2194
26611,48,8480,-8432
26615,15,9361,-9346
26617,40,8566,-8526
26619,156,18273,-18117
26621,263,9310,-9047
26623,412,939,-527
26624,1108,6336,-5228
26627,100,1341,-1241
26629,118,20708,-20590
26631,88,9964,-9876
26636,173,676,-503
26638,65,15614,-15549
26651,3631,14836,-11205
26656,121,3962,-3841
26660,175,1911,-1736
26662,220,3528,-3308
26667,29,10699,-10670
26671,198,673,-475
26676,128,2598,-2470
26678,510,2233,-1723
26679,564,1361,-797
26680,156,8181,-8025
26681,561,2673,-2112
26684,134,504,-370
26690,260,813,-553
26691,144,2572,-2428
26704,1761,6601,-4840
26705,252,15799,-15547
26707,93,2557,-2464
26710,824,1621,-797
26711,943,14300,-13357
26714,167,10591,-10424
26716,318,26,292
26717,357,2196,-1839
26719,960,646,314
26720,46,6447,-6401
26722,119,2356,-2237
26726,5039,2586,2453
26731,137,901,-764
26739,330,1193,-863
26743,645,2867,-2222
26750,296,5203,-4907
26753,2233,18368,-16135
26755,170,5585,-5415
26757,2442,2979,-537
26761,325,4088,-3763
26763,439,3041,-2602
26764,1781,1804,-23
26767,200,7793,-7593
26801,456,7508,-7052
26802,390,17794,-17404
26804,169,21620,-21451
26807,845,18941,-18096
26808,232,7999,-7767
26810,227,7433,-7206
26812,681,22557,-21876
26814,168,11757,-11589
26815,259,6282,-6023
26817,196,10220,-10024
26818,428,1219,-791
26823,58,5681,-5623
26833,888,1919,-1031
26836,2629,603,2026
26838,20,668,-648
26845,280,1319,-1039
26847,2249,7082,-4833
26851,825,12719,-11894
26852,358,15902,-15544
26855,257,10616,-10359
26865,143,13420,-13277
26866,262,10540,-10278
26884,98,7659,-7561
26886,84,12967,-12883
27006,6176,13852,-7676
27007,819,2274,-1455
27009,1191,4319,-3128
27011,2273,3610,-1337
27012,11171,4277,6894
27013,2307,5365,-3058
27014,301,14328,-14027
27016,761,5749,-4988
27017,3328,15511,-12183
27018,3018,15858,-12840
27019,1668,0,1668
27020,2373,12903,-10530
27021,7243,6118,1125
27022,473,9002,-8529
27023,4766,6688,-1922
27024,1085,9455,-8370
27025,4357,1573,2784
27027,1872,3188,-1316
27028,9757,1472,8285
27030,14784,8408,6376
27040,4653,6377,-1724
27041,3294,9525,-6231
27042,96,832,-736
27043,2532,703,1829
27045,4102,177,3925
27046,1148,136,1012
27047,459,2184,-1725
27048,3227,900,2327
