Zipcode,Median Income ,Old Median Income,Growth
ZCTA5 88410,60,17246,-17186
ZCTA5 88411,37,20336,-20299
ZCTA5 88414,33,16073,-16040
ZCTA5 88415,999,20419,-19420
ZCTA5 88416,109,8413,-8304
ZCTA5 88417,21,9387,-9366
ZCTA5 88418,118,10161,-10043
ZCTA5 88419,20,1582,-1562
ZCTA5 88421,19,19563,-19544
ZCTA5 88422,38,10165,-10127
ZCTA5 88424,19,11331,-11312
ZCTA5 88426,453,22911,-22458
ZCTA5 88427,42,13140,-13098
ZCTA5 88430,76,19712,-19636
ZCTA5 88431,43,17093,-17050
ZCTA5 88434,107,17281,-17174
ZCTA5 88435,888,11831,-10943
ZCTA5 88436,34,0,34
ZCTA5 88439,0,0,0
ZCTA5 89001,510,0,510
ZCTA5 89002,12737,10165,2572
ZCTA5 89003,514,0,514
ZCTA5 89004,110,312,-202
ZCTA5 89005,6163,0,6163
ZCTA5 89007,235,20133,-19898
ZCTA5 89008,479,0,479
ZCTA5 89010,171,7384,-7213
ZCTA5 89011,11975,18346,-6371
ZCTA5 89012,15372,8879,6493
ZCTA5 89013,125,2576,-2451
ZCTA5 89014,16801,12390,4411
ZCTA5 89015,14698,13011,1687
ZCTA5 89017,22,0,22
ZCTA5 89018,255,14485,-14230
ZCTA5 89019,1122,6298,-5176
ZCTA5 89020,644,7878,-7234
ZCTA5 89021,946,664,282
ZCTA5 89022,0,9598,-9598
ZCTA5 89025,359,1781,-1422
ZCTA5 89026,0,16953,-16953
ZCTA5 89027,7172,9077,-1905
ZCTA5 89029,4286,74,4212
ZCTA5 89030,15547,11219,4328
ZCTA5 89031,22927,4275,18652
ZCTA5 89032,15383,729,14654
ZCTA5 89034,1350,14350,-13000
ZCTA5 89039,138,1777,-1639
ZCTA5 89040,1555,2670,-1115
ZCTA5 89042,328,5154,-4826
ZCTA5 89043,389,4208,-3819
ZCTA5 89044,10165,14529,-4364
ZCTA5 89045,993,2604,-1611
ZCTA5 89046,237,1737,-1500
ZCTA5 89047,59,829,-770
ZCTA5 89048,9938,224,9714
ZCTA5 89049,1286,179,1107
ZCTA5 89052,23531,15720,7811
ZCTA5 89054,94,12288,-12194
ZCTA5 89060,4883,10861,-5978
ZCTA5 89061,3087,73,3014
ZCTA5 89070,0,11,-11
ZCTA5 89074,20496,249,20247
ZCTA5 89081,12436,8524,3912
ZCTA5 89084,10271,458,9813
ZCTA5 89085,1375,4737,-3362
ZCTA5 89086,2437,464,1973
ZCTA5 89101,15669,2775,12894
ZCTA5 89102,15234,8907,6327
ZCTA5 89103,22333,127,22206
ZCTA5 89104,14867,0,14867
ZCTA5 89106,9353,618,8735
ZCTA5 89107,13016,277,12739
ZCTA5 89108,26508,937,25571
ZCTA5 89109,3259,9766,-6507
ZCTA5 89110,21368,1247,20121
ZCTA5 89113,13607,7418,6189
ZCTA5 89115,18947,15,18932
ZCTA5 89117,22820,103,22717
ZCTA5 89118,8737,12209,-3472
ZCTA5 89119,22229,13550,8679
ZCTA5 89120,9254,195,9059
ZCTA5 89121,24244,2244,22000
ZCTA5 89122,18997,11108,7889
ZCTA5 89123,23534,4461,19073
ZCTA5 89124,282,3816,-3534
ZCTA5 89128,15000,2370,12630
ZCTA5 89129,20417,6878,13539
ZCTA5 89130,12473,3197,9276
ZCTA5 89131,16970,467,16503
ZCTA5 89134,11252,221,11031
ZCTA5 89135,12782,15985,-3203
ZCTA5 89138,7082,3249,3833
ZCTA5 89139,13350,366,12984
ZCTA5 89141,12596,207,12389
ZCTA5 89142,10548,6,10542
ZCTA5 89143,4115,319,3796
ZCTA5 89144,7962,22533,-14571
ZCTA5 89145,9638,21723,-12085
ZCTA5 89146,7635,8722,-1087
ZCTA5 89147,21163,0,21163
ZCTA5 89148,21838,388,21450
ZCTA5 89149,15731,154,15577
ZCTA5 89156,9750,2141,7609
ZCTA5 89158,288,5366,-5078
ZCTA5 89161,213,23139,-22926
ZCTA5 89166,9077,16850,-7773
ZCTA5 89169,9957,568,9389
ZCTA5 89178,13921,2399,11522
ZCTA5 89179,3736,7471,-3735
ZCTA5 89183,14375,2126,12249
ZCTA5 89191,0,344,-344
ZCTA5 89301,2652,2716,-64
ZCTA5 89310,107,2181,-2074
ZCTA5 89311,78,20,58
ZCTA5 89314,89,973,-884
ZCTA5 89315,14,340,-326
ZCTA5 89316,278,5017,-4739
ZCTA5 89317,138,1936,-1798
ZCTA5 89318,445,13634,-13189
ZCTA5 89319,137,12750,-12613
ZCTA5 89402,82,20378,-20296
ZCTA5 89403,6219,4935,1284
ZCTA5 89404,17,69,-52
ZCTA5 89405,53,2095,-2042
ZCTA5 89406,9753,32,9721
ZCTA5 89408,8050,78,7972
ZCTA5 89409,86,829,-743
ZCTA5 89410,4814,53,4761
ZCTA5 89411,413,781,-368
ZCTA5 89412,48,14871,-14823
ZCTA5 89413,359,7740,-7381
ZCTA5 89414,50,13423,-13373
ZCTA5 89415,1267,1992,-725
ZCTA5 89418,92,376,-284
ZCTA5 89419,1364,17892,-16528
ZCTA5 89420,6,678,-672
ZCTA5 89421,228,17496,-17268
ZCTA5 89422,95,8599,-8504
ZCTA5 89423,4501,15868,-11367
ZCTA5 89424,164,3863,-3699
ZCTA5 89425,215,12429,-12214
ZCTA5 89426,64,6462,-6398
ZCTA5 89427,362,6460,-6098
ZCTA5 89428,39,23688,-23649
ZCTA5 89429,3288,16200,-12912
ZCTA5 89430,58,13632,-13574
ZCTA5 89431,15340,15526,-186
ZCTA5 89433,7257,16430,-9173
ZCTA5 89434,10698,9924,774
ZCTA5 89436,16844,19541,-2697
ZCTA5 89437,0,505,-505
ZCTA5 89438,13,13928,-13915
ZCTA5 89439,775,5248,-4473
ZCTA5 89440,259,1299,-1040
ZCTA5 89441,4692,1548,3144
ZCTA5 89442,320,13036,-12716
ZCTA5 89444,1498,15047,-13549
ZCTA5 89445,6614,14836,-8222
ZCTA5 89446,0,2173,-2173
ZCTA5 89447,3576,934,2642
ZCTA5 89448,895,7055,-6160
ZCTA5 89449,1415,18863,-17448
ZCTA5 89450,0,10309,-10309
ZCTA5 89451,4041,14280,-10239
ZCTA5 89460,5533,659,4874
ZCTA5 89496,0,19492,-19492
ZCTA5 89501,2647,15809,-13162
ZCTA5 89502,18903,2316,16587
ZCTA5 89503,12692,13541,-849
ZCTA5 89506,15252,11840,3412
ZCTA5 89508,4942,4220,722
ZCTA5 89509,16834,9317,7517
ZCTA5 89510,522,12786,-12264
ZCTA5 89511,11854,5411,6443
ZCTA5 89512,11246,9297,1949
ZCTA5 89519,3793,5390,-1597
ZCTA5 89521,14060,1478,12582
ZCTA5 89523,15139,12155,2984
ZCTA5 89557,0,21551,-21551
ZCTA5 89701,10605,9262,1343
ZCTA5 89703,4777,6626,-1849
ZCTA5 89704,1815,7982,-6167
ZCTA5 89705,2243,7084,-4841
ZCTA5 89706,8474,9859,-1385
ZCTA5 89801,9444,7692,1752
ZCTA5 89815,5012,3838,1174
ZCTA5 89820,2207,11029,-8822
ZCTA5 89821,260,9426,-9166
ZCTA5 89822,778,3909,-3131
ZCTA5 89823,156,7346,-7190
ZCTA5 89825,329,13805,-13476
ZCTA5 89826,0,2727,-2727
ZCTA5 89828,134,6081,-5947
ZCTA5 89830,15,18667,-18652
ZCTA5 89831,26,22120,-22094
ZCTA5 89832,384,11371,-10987
ZCTA5 89833,51,20777,-20726
ZCTA5 89834,23,11499,-11476
ZCTA5 89835,476,20824,-20348
ZCTA5 89883,1884,19832,-17948
ZCTA5 90001,13421,19083,-5662
ZCTA5 90002,13011,13871,-860
ZCTA5 90003,17759,11573,6186
ZCTA5 90004,22231,9884,12347
ZCTA5 90005,15993,2556,13437
ZCTA5 90006,18850,18804,46
ZCTA5 90007,12211,3973,8238
ZCTA5 90008,14425,14525,-100
ZCTA5 90010,2247,1731,516
ZCTA5 90011,24603,1455,23148
ZCTA5 90012,14361,10564,3797
ZCTA5 90013,7724,14385,-6661
ZCTA5 90014,5803,9703,-3900
ZCTA5 90015,11746,11663,83
ZCTA5 90016,17387,836,16551
ZCTA5 90017,12996,24227,-11231
ZCTA5 90018,16394,173,16221
ZCTA5 90019,23584,10483,13101
ZCTA5 90020,16881,26930,-10049
ZCTA5 90021,1454,15536,-14082
ZCTA5 90022,17266,15992,1274
ZCTA5 90023,11832,17679,-5847
ZCTA5 90024,16359,6643,9716
ZCTA5 90025,21470,12263,9207
ZCTA5 90026,25968,12901,13067
ZCTA5 90027,21133,19420,1713
ZCTA5 90028,16833,14372,2461
ZCTA5 90029,13218,9256,3962
ZCTA5 90031,11868,12739,-871
ZCTA5 90032,13314,18647,-5333
ZCTA5 90033,13240,18452,-5212
ZCTA5 90034,24938,8106,16832
ZCTA5 90035,11310,17906,-6596
ZCTA5 90036,18990,11728,7262
ZCTA5 90037,17772,24680,-6908
ZCTA5 90038,12595,17467,-4872
ZCTA5 90039,11992,11737,255
ZCTA5 90040,3424,12239,-8815
ZCTA5 90041,10001,7297,2704
ZCTA5 90042,20844,12948,7896
ZCTA5 90043,17052,1005,16047
ZCTA5 90044,28202,11830,16372
ZCTA5 90045,15666,8197,7469
ZCTA5 90046,28249,15964,12285
ZCTA5 90047,16853,8384,8469
ZCTA5 90048,11474,14743,-3269
ZCTA5 90049,16116,8774,7342
ZCTA5 90052,0,11038,-11038
ZCTA5 90056,3556,6461,-2905
ZCTA5 90057,17179,5571,11608
ZCTA5 90058,979,7105,-6126
ZCTA5 90059,10162,1900,8262
ZCTA5 90061,7844,6088,1756
ZCTA5 90062,9796,5704,4092
ZCTA5 90063,13616,13161,455
ZCTA5 90064,11144,7529,3615
ZCTA5 90065,16180,12001,4179
ZCTA5 90066,24647,16453,8194
ZCTA5 90067,1531,13312,-11781
ZCTA5 90068,11528,15540,-4012
ZCTA5 90069,12844,8705,4139
ZCTA5 90071,10,19299,-19289
ZCTA5 90073,0,9179,-9179
ZCTA5 90077,2899,15776,-12877
ZCTA5 90079,0,6663,-6663
ZCTA5 90089,5,12967,-12962
ZCTA5 90094,5560,18991,-13431
ZCTA5 90095,0,10368,-10368
ZCTA5 90201,23847,15215,8632
ZCTA5 90210,7947,12382,-4435
ZCTA5 90211,3801,6110,-2309
ZCTA5 90212,5503,5000,503
ZCTA5 90220,13704,10708,2996
ZCTA5 90221,12531,2389,10142
ZCTA5 90222,8511,8230,281
ZCTA5 90230,13792,15339,-1547
ZCTA5 90232,7101,17623,-10522
ZCTA5 90240,7670,9768,-2098
ZCTA5 90241,14098,11828,2270
ZCTA5 90242,12729,412,12317
ZCTA5 90245,7070,7804,-734
ZCTA5 90247,16082,0,16082
ZCTA5 90248,3857,0,3857
ZCTA5 90249,8869,9210,-341
ZCTA5 90250,31962,18865,13097
ZCTA5 90254,8926,0,8926
ZCTA5 90255,18168,23421,-5253
ZCTA5 90260,10281,990,9291
ZCTA5 90262,15026,390,14636
ZCTA5 90263,0,12248,-12248
ZCTA5 90265,6463,7001,-538
ZCTA5 90266,13422,11056,2366
ZCTA5 90270,6320,4212,2108
ZCTA5 90272,8074,4280,3794
ZCTA5 90274,8962,6196,2766
ZCTA5 90275,15397,6183,9214
ZCTA5 90277,16590,15665,925
ZCTA5 90278,15889,284,15605
ZCTA5 90280,23824,974,22850
ZCTA5 90290,2003,4803,-2800
ZCTA5 90291,13535,3032,10503
ZCTA5 90292,13048,1064,11984
ZCTA5 90293,6625,547,6078
ZCTA5 90301,12110,137,11973
ZCTA5 90302,10456,76,10380
ZCTA5 90303,6844,4742,2102
ZCTA5 90304,7067,3714,3353
ZCTA5 90305,5880,10950,-5070
ZCTA5 90401,4678,235,4443
ZCTA5 90402,4906,2323,2583
ZCTA5 90403,13164,8,13156
ZCTA5 90404,10562,4920,5642
ZCTA5 90405,14247,736,13511
ZCTA5 90501,14423,2619,11804
ZCTA5 90502,6342,184,6158
ZCTA5 90503,17173,1833,15340
ZCTA5 90504,11662,175,11487
ZCTA5 90505,14177,20805,-6628
ZCTA5 90506,0,1573,-1573
ZCTA5 90601,10782,1327,9455
ZCTA5 90602,8032,731,7301
ZCTA5 90603,6490,373,6117
ZCTA5 90604,11781,2507,9274
ZCTA5 90605,11107,4001,7106
ZCTA5 90606,8692,1035,7657
ZCTA5 90620,13124,579,12545
ZCTA5 90621,10744,133,10611
ZCTA5 90623,4944,10949,-6005
ZCTA5 90630,16118,4717,11401
ZCTA5 90631,21886,524,21362
ZCTA5 90638,14803,2888,11915
ZCTA5 90639,0,75,-75
ZCTA5 90640,19191,573,18618
ZCTA5 90650,26353,228,26125
ZCTA5 90660,16996,225,16771
ZCTA5 90670,5212,1326,3886
ZCTA5 90680,9667,21914,-12247
ZCTA5 90701,4417,374,4043
ZCTA5 90703,15687,79,15608
ZCTA5 90704,1543,660,883
ZCTA5 90706,24018,0,24018
ZCTA5 90710,9150,5142,4008
ZCTA5 90712,10247,1401,8846
ZCTA5 90713,9583,404,9179
ZCTA5 90715,6573,1612,4961
ZCTA5 90716,3659,5381,-1722
ZCTA5 90717,8255,1577,6678
ZCTA5 90720,8247,1079,7168
ZCTA5 90723,14360,795,13565
ZCTA5 90731,23155,20850,2305
ZCTA5 90732,8680,39,8641
ZCTA5 90740,12836,18114,-5278
ZCTA5 90742,324,5434,-5110
ZCTA5 90743,200,975,-775
ZCTA5 90744,14995,1064,13931
ZCTA5 90745,15337,2536,12801
ZCTA5 90746,8547,49,8498
ZCTA5 90747,0,15461,-15461
ZCTA5 90755,4603,12213,-7610
ZCTA5 90802,21450,4733,16717
ZCTA5 90803,17502,15322,2180
ZCTA5 90804,14975,10462,4513
ZCTA5 90805,28175,20868,7307
ZCTA5 90806,12555,21353,-8798
ZCTA5 90807,12788,18772,-5984
ZCTA5 90808,14195,21718,-7523
ZCTA5 90810,9871,13455,-3584
ZCTA5 90813,17485,17791,-306
ZCTA5 90814,8817,11846,-3029
ZCTA5 90815,14998,6940,8058
ZCTA5 90822,0,12107,-12107
ZCTA5 90831,0,6379,-6379
ZCTA5 90840,0,8307,-8307
ZCTA5 91001,12330,0,12330
ZCTA5 91006,10464,11360,-896
ZCTA5 91007,11708,12038,-330
ZCTA5 91008,278,546,-268
ZCTA5 91010,8462,429,8033
ZCTA5 91011,6447,1796,4651
ZCTA5 91016,14701,2876,11825
ZCTA5 91020,3224,64,3160
ZCTA5 91024,4961,1351,3610
ZCTA5 91030,10345,433,9912
ZCTA5 91040,7412,5209,2203
ZCTA5 91042,9872,1814,8058
ZCTA5 91046,98,17547,-17449
ZCTA5 91101,10391,977,9414
ZCTA5 91103,8480,618,7862
ZCTA5 91104,13421,467,12954
ZCTA5 91105,5463,5154,309
ZCTA5 91106,10442,6504,3938
ZCTA5 91107,12753,2565,10188
ZCTA5 91108,4031,16178,-12147
ZCTA5 91125,0,3626,-3626
ZCTA5 91201,8147,240,7907
ZCTA5 91202,8738,1400,7338
ZCTA5 91203,6748,217,6531
ZCTA5 91204,6564,1314,5250
ZCTA5 91205,13709,11556,2153
ZCTA5 91206,12610,15018,-2408
ZCTA5 91207,4121,12641,-8520
ZCTA5 91208,5964,2033,3931
ZCTA5 91210,125,475,-350
ZCTA5 91214,10577,3278,7299
ZCTA5 91301,9059,3616,5443
ZCTA5 91302,9761,1852,7909
ZCTA5 91303,9887,4545,5342
ZCTA5 91304,18190,2409,15781
ZCTA5 91306,14463,88,14375
ZCTA5 91307,8562,645,7917
ZCTA5 91311,14156,6122,8034
ZCTA5 91316,12372,837,11535
ZCTA5 91320,14902,229,14673
ZCTA5 91321,11240,553,10687
ZCTA5 91324,10045,79,9966
ZCTA5 91325,12590,20,12570
ZCTA5 91326,12518,1071,11447
ZCTA5 91330,0,0,0
ZCTA5 91331,23182,310,22872
ZCTA5 91335,24289,1105,23184
ZCTA5 91340,8829,89,8740
ZCTA5 91342,24793,198,24595
ZCTA5 91343,17977,29,17948
ZCTA5 91344,17529,166,17363
ZCTA5 91345,5448,981,4467
ZCTA5 91350,12914,13867,-953
ZCTA5 91351,10380,20511,-10131
ZCTA5 91352,12040,20894,-8854
ZCTA5 91354,10766,147,10619
ZCTA5 91355,12052,3529,8523
ZCTA5 91356,11803,419,11384
ZCTA5 91360,15260,920,14340
ZCTA5 91361,8005,3138,4867
ZCTA5 91362,13859,151,13708
ZCTA5 91364,10254,19873,-9619
ZCTA5 91367,17953,15299,2654
ZCTA5 91371,0,9156,-9156
ZCTA5 91377,5018,799,4219
ZCTA5 91381,6590,19,6571
ZCTA5 91384,6982,12470,-5488
ZCTA5 91387,13789,27,13762
ZCTA5 91390,6288,5829,459
ZCTA5 91401,14596,11389,3207
ZCTA5 91402,20133,800,19333
ZCTA5 91403,11867,98,11769
ZCTA5 91405,18374,1862,16512
ZCTA5 91406,18686,33,18653
ZCTA5 91411,9037,800,8237
ZCTA5 91423,14925,1468,13457
ZCTA5 91436,6011,158,5853
ZCTA5 91501,7834,387,7447
ZCTA5 91502,5530,88,5442
ZCTA5 91504,10151,125,10026
ZCTA5 91505,13042,204,12838
ZCTA5 91506,8125,1421,6704
ZCTA5 91601,17086,5386,11700
ZCTA5 91602,10124,15209,-5085
ZCTA5 91604,14350,13029,1321
ZCTA5 91605,16304,3999,12305
ZCTA5 91606,15255,1452,13803
ZCTA5 91607,13384,687,12697
ZCTA5 91608,8,7354,-7346
ZCTA5 91701,12845,9747,3098
ZCTA5 91702,16175,2769,13406
ZCTA5 91706,17857,220,17637
ZCTA5 91708,4096,2484,1612
ZCTA5 91709,24961,38,24923
ZCTA5 91710,22214,352,21862
ZCTA5 91711,12452,1982,10470
ZCTA5 91722,10321,364,9957
ZCTA5 91723,6250,0,6250
ZCTA5 91724,8987,122,8865
ZCTA5 91730,24460,4975,19485
ZCTA5 91731,7928,5193,2735
ZCTA5 91732,15260,33,15227
ZCTA5 91733,10786,17,10769
ZCTA5 91737,7760,10831,-3071
ZCTA5 91739,11336,3814,7522
ZCTA5 91740,8449,11216,-2767
ZCTA5 91741,8856,11092,-2236
ZCTA5 91744,18303,2905,15398
ZCTA5 91745,16309,193,16116
ZCTA5 91746,6981,1129,5852
ZCTA5 91748,13720,3327,10393
ZCTA5 91750,12191,179,12012
ZCTA5 91752,9157,2659,6498
ZCTA5 91754,11689,2780,8909
ZCTA5 91755,8604,3746,4858
ZCTA5 91759,175,1342,-1167
ZCTA5 91761,17624,587,17037
ZCTA5 91762,18012,108,17904
ZCTA5 91763,9896,457,9439
ZCTA5 91764,16291,8148,8143
ZCTA5 91765,15119,1806,13313
ZCTA5 91766,19134,10140,8994
ZCTA5 91767,14712,1039,13673
ZCTA5 91768,8635,8397,238
ZCTA5 91770,16192,265,15927
ZCTA5 91773,11705,107,11598
ZCTA5 91775,7992,78,7914
ZCTA5 91776,11470,771,10699
ZCTA5 91780,11656,398,11258
ZCTA5 91784,8992,120,8872
ZCTA5 91786,19456,205,19251
ZCTA5 91789,12695,942,11753
ZCTA5 91790,12465,3060,9405
ZCTA5 91791,10674,11828,-1154
ZCTA5 91792,9184,9659,-475
ZCTA5 91801,20080,10778,9302
ZCTA5 91803,10002,12309,-2307
ZCTA5 91901,6313,10306,-3993
ZCTA5 91902,6041,11099,-5058
ZCTA5 91905,562,15770,-15208
ZCTA5 91906,1343,17062,-15719
ZCTA5 91910,25531,1617,23914
ZCTA5 91911,25756,23347,2409
ZCTA5 91913,15469,2712,12757
ZCTA5 91914,4744,6446,-1702
ZCTA5 91915,9713,13912,-4199
ZCTA5 91916,671,20823,-20152
ZCTA5 91917,198,5792,-5594
ZCTA5 91931,304,3605,-3301
ZCTA5 91932,9187,9620,-433
ZCTA5 91934,271,12977,-12706
ZCTA5 91935,2980,16808,-13828
ZCTA5 91941,12486,7147,5339
ZCTA5 91942,16960,4649,12311
ZCTA5 91945,9162,215,8947
ZCTA5 91948,59,1438,-1379
ZCTA5 91950,17769,6019,11750
ZCTA5 91962,971,2487,-1516
ZCTA5 91963,112,412,-300
ZCTA5 91977,19730,2105,17625
ZCTA5 91978,3320,3662,-342
ZCTA5 91980,0,69,-69
ZCTA5 92003,1627,3714,-2087
ZCTA5 92004,1336,192,1144
ZCTA5 92007,4289,7890,-3601
ZCTA5 92008,11976,14061,-2085
ZCTA5 92009,16512,0,16512
ZCTA5 92010,6388,7011,-623
ZCTA5 92011,9474,1933,7541
ZCTA5 92014,5452,64,5388
ZCTA5 92019,15091,10329,4762
ZCTA5 92020,19997,4119,15878
ZCTA5 92021,23331,295,23036
ZCTA5 92024,19480,10376,9104
ZCTA5 92025,16799,1883,14916
ZCTA5 92026,18432,16422,2010
ZCTA5 92027,17263,13606,3657
ZCTA5 92028,16649,19548,-2899
ZCTA5 92029,7459,6616,843
ZCTA5 92036,1360,726,634
ZCTA5 92037,16342,63,16279
ZCTA5 92040,15446,7355,8091
ZCTA5 92054,14910,7990,6920
ZCTA5 92055,0,15664,-15664
ZCTA5 92056,19344,2380,16964
ZCTA5 92057,18440,2607,15833
ZCTA5 92058,14201,8004,6197
ZCTA5 92059,491,922,-431
ZCTA5 92060,99,1149,-1050
ZCTA5 92061,647,13921,-13274
ZCTA5 92064,16282,5781,10501
ZCTA5 92065,12229,11733,496
ZCTA5 92066,177,14045,-13868
ZCTA5 92067,2991,471,2520
ZCTA5 92069,14824,13521,1303
ZCTA5 92070,355,9985,-9630
ZCTA5 92071,20678,8905,11773
ZCTA5 92075,4978,4670,308
ZCTA5 92078,17988,14829,3159
ZCTA5 92081,10420,11647,-1227
ZCTA5 92082,6134,75,6059
ZCTA5 92083,11316,21653,-10337
ZCTA5 92084,14672,8060,6612
ZCTA5 92086,524,18588,-18064
ZCTA5 92091,609,20150,-19541
ZCTA5 92092,0,7442,-7442
ZCTA5 92093,0,15021,-15021
ZCTA5 92096,0,11566,-11566
ZCTA5 92101,25702,185,25517
ZCTA5 92102,14420,3080,11340
ZCTA5 92103,18550,13180,5370
ZCTA5 92104,21951,7241,14710
ZCTA5 92105,22779,33055,-10276
ZCTA5 92106,7678,27042,-19364
ZCTA5 92107,13507,2217,11290
ZCTA5 92108,11847,21736,-9889
ZCTA5 92109,21942,16440,5502
ZCTA5 92110,11875,17471,-5596
ZCTA5 92111,16870,14913,1957
ZCTA5 92113,13757,18215,-4458
ZCTA5 92114,18163,17086,1077
ZCTA5 92115,20892,17396,3496
ZCTA5 92116,16356,21935,-5579
ZCTA5 92117,20681,13774,6907
ZCTA5 92118,7147,10083,-2936
ZCTA5 92119,9224,7319,1905
ZCTA5 92120,11544,0,11544
ZCTA5 92121,1694,1014,680
ZCTA5 92122,19242,629,18613
ZCTA5 92123,12035,12998,-963
ZCTA5 92124,11201,10642,559
ZCTA5 92126,24903,13448,11455
ZCTA5 92127,15909,10963,4946
ZCTA5 92128,20465,2190,18275
ZCTA5 92129,18049,7355,10694
ZCTA5 92130,20632,13258,7374
ZCTA5 92131,12550,1996,10554
ZCTA5 92132,0,3206,-3206
ZCTA5 92134,0,10675,-10675
ZCTA5 92135,0,12580,-12580
ZCTA5 92136,0,9337,-9337
ZCTA5 92139,9929,15217,-5288
ZCTA5 92140,0,13472,-13472
ZCTA5 92145,0,24405,-24405
ZCTA5 92147,0,5104,-5104
ZCTA5 92154,22724,5456,17268
ZCTA5 92155,0,4749,-4749
ZCTA5 92161,0,7328,-7328
ZCTA5 92173,8064,5421,2643
ZCTA5 92179,0,962,-962
ZCTA5 92182,0,20595,-20595
ZCTA5 92201,25316,10723,14593
ZCTA5 92203,12228,989,11239
ZCTA5 92210,2517,83,2434
ZCTA5 92211,12946,17287,-4341
ZCTA5 92220,11617,328,11289
ZCTA5 92222,9,2713,-2704
ZCTA5 92223,18462,47,18415
ZCTA5 92225,5036,4494,542
ZCTA5 92227,7597,10078,-2481
ZCTA5 92230,807,6897,-6090
ZCTA5 92231,9005,12710,-3705
ZCTA5 92233,1014,15805,-14791
ZCTA5 92234,18827,13973,4854
ZCTA5 92236,15722,1346,14376
ZCTA5 92239,139,11906,-11767
ZCTA5 92240,13962,350,13612
ZCTA5 92241,3498,10196,-6698
ZCTA5 92242,599,11425,-10826
ZCTA5 92243,13080,21557,-8477
ZCTA5 92249,1869,12361,-10492
ZCTA5 92250,2031,929,1102
ZCTA5 92251,5907,23505,-17598
ZCTA5 92252,3597,19718,-16121
ZCTA5 92253,15358,15602,-244
ZCTA5 92254,3251,19901,-16650
ZCTA5 92256,1515,4350,-2835
ZCTA5 92257,479,21488,-21009
ZCTA5 92258,231,8792,-8561
ZCTA5 92259,140,15944,-15804
ZCTA5 92260,14717,8069,6648
ZCTA5 92262,13062,158,12904
ZCTA5 92264,11005,10449,556
ZCTA5 92266,123,16846,-16723
ZCTA5 92267,22,13012,-12990
ZCTA5 92268,279,4850,-4571
ZCTA5 92270,8817,18873,-10056
ZCTA5 92273,444,11122,-10678
ZCTA5 92274,5746,5692,54
ZCTA5 92275,629,24377,-23748
ZCTA5 92276,2879,10337,-7458
ZCTA5 92277,9873,13005,-3132
ZCTA5 92278,0,10987,-10987
ZCTA5 92280,0,6458,-6458
ZCTA5 92281,562,6516,-5954
ZCTA5 92282,430,25392,-24962
ZCTA5 92283,531,14421,-13890
ZCTA5 92284,10285,239,10046
ZCTA5 92285,1062,15171,-14109
ZCTA5 92301,8605,169,8436
ZCTA5 92304,0,3762,-3762
ZCTA5 92305,149,2897,-2748
ZCTA5 92307,13224,47,13177
ZCTA5 92308,13856,3976,9880
ZCTA5 92309,229,0,229
ZCTA5 92310,2790,49,2741
ZCTA5 92311,11526,16458,-4932
ZCTA5 92313,4721,13296,-8575
ZCTA5 92314,4399,6647,-2248
ZCTA5 92315,2212,8544,-6332
ZCTA5 92316,7550,12567,-5017
ZCTA5 92317,385,12536,-12151
ZCTA5 92320,3653,8744,-5091
ZCTA5 92321,440,361,79
ZCTA5 92322,399,20291,-19892
ZCTA5 92324,17955,10489,7466
ZCTA5 92325,3317,9147,-5830
ZCTA5 92327,379,13771,-13392
ZCTA5 92328,474,18064,-17590
ZCTA5 92332,65,208,-143
ZCTA5 92333,237,9040,-8803
ZCTA5 92335,24921,9254,15667
ZCTA5 92336,26519,9569,16950
ZCTA5 92337,9720,10044,-324
ZCTA5 92338,0,1261,-1261
ZCTA5 92339,506,14479,-13973
ZCTA5 92341,155,11809,-11654
ZCTA5 92342,2467,9239,-6772
ZCTA5 92344,5629,15150,-9521
ZCTA5 92345,25960,14628,11332
ZCTA5 92346,17966,10084,7882
ZCTA5 92347,303,12915,-12612
ZCTA5 92350,54,9746,-9692
ZCTA5 92352,2021,15408,-13387
ZCTA5 92354,8515,16522,-8007
ZCTA5 92356,2428,7637,-5209
ZCTA5 92358,351,9,342
ZCTA5 92359,3251,7566,-4315
ZCTA5 92363,2079,8779,-6700
ZCTA5 92364,12,8918,-8906
ZCTA5 92365,1019,7239,-6220
ZCTA5 92368,289,8651,-8362
ZCTA5 92369,0,7865,-7865
ZCTA5 92371,5745,5857,-112
ZCTA5 92372,1823,7858,-6035
ZCTA5 92373,12793,4995,7798
ZCTA5 92374,14568,4794,9774
ZCTA5 92376,22101,5306,16795
ZCTA5 92377,5257,2626,2631
ZCTA5 92378,143,105,38
ZCTA5 92382,1696,9058,-7362
ZCTA5 92384,18,9258,-9240
ZCTA5 92385,101,13971,-13870
ZCTA5 92386,876,4965,-4089
ZCTA5 92389,126,18934,-18808
ZCTA5 92391,884,0,884
ZCTA5 92392,16641,16024,617
ZCTA5 92394,9636,12183,-2547
ZCTA5 92395,15252,5494,9758
ZCTA5 92397,2262,5249,-2987
ZCTA5 92398,646,150,496
ZCTA5 92399,18504,483,18021
ZCTA5 92401,740,455,285
ZCTA5 92404,18591,3922,14669
ZCTA5 92405,9226,15699,-6473
ZCTA5 92407,17574,79,17495
ZCTA5 92408,3633,3582,51
ZCTA5 92410,12949,3489,9460
ZCTA5 92411,6683,434,6249
